id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
47421761,"3C's Apartment THESS :Central, Cosy & Convenient",33345470,Pavlos,,Thessaloniki,40.63741,22.93573,Entire home/apt,100,2,7,2024-11-29,0.24,3,327,4,00001113649
47444502,#SKGH Anatolia Luxury Suite -NearHELEXPO,146634219,Helias,,Thessaloniki,40.627476,22.952353,Entire home/apt,78,2,83,2024-12-22,1.75,19,153,12,00001114050
47491762,"Upper Floor #7, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63742,22.93827,Entire home/apt,154,2,155,2024-12-02,3.22,175,172,13,00002992310
47512062,"Penthouse Apartment #14, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63766,22.93814,Entire home/apt,140,2,108,2024-12-04,2.29,175,177,17,00002992292
47580396,Emerald Mini Suite:Your deluxe studio in Kalamaria,185879969,Aikaterina,,Kalamaria,40.58477,22.95312,Entire home/apt,63,3,16,2023-09-22,0.35,3,83,0,00001454694
47806336,"Upper Floor #8, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63879,22.93733,Entire home/apt,160,2,58,2023-10-03,1.22,175,172,0,00002992325
47816869,Galerius Palace,385404818,Αναστάσης,,Thessaloniki,40.63491,22.95273,Entire home/apt,87,1,9,2024-04-28,0.47,1,58,1,00002073961
48006716,"Adelle Studio #51, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63885,22.94061,Entire home/apt,141,2,200,2024-11-27,4.25,175,174,29,00001125056
48008774,"Adelle Studio #54, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63854,22.94097,Entire home/apt,133,2,129,2024-11-26,2.75,175,172,22,00001125098
48074770,"Adelle Studio #53, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63892,22.93898,Entire home/apt,143,2,166,2024-12-06,3.57,175,168,22,00001125061
48075208,"Adelle Studio #52, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.6402,22.9404,Entire home/apt,100,2,123,2024-12-05,2.62,175,169,17,00001124994
48076060,Lovely Stay!,179413481,Theodoros,,Thessaloniki,40.62009,22.95487,Entire home/apt,40,4,80,2024-07-31,1.71,1,0,18,00001859788
48190193,#Eagle Studio by halu! Apartments,251290631,Halu,,Thessaloniki,40.63322,22.94743,Entire home/apt,,1,18,2024-03-29,0.50,92,0,4,00002252234
48323166,Bright and cozy 2 bd apartment in the city center,9531550,Katerina,,Thessaloniki,40.631901,22.946262,Entire home/apt,82,2,202,2024-11-17,4.59,14,341,47,00001186740
48347243,Namaste - Industrial Loft Near Seaside,358149592,NamasteHomes,,Thessaloniki,40.61818,22.95775,Entire home/apt,109,1,108,2024-07-06,2.33,5,35,2,00001955873
48386482,Santa Sofia,107328172,Alexis,,Thessaloniki,40.63414,22.94777,Entire home/apt,75,2,83,2023-11-14,1.83,7,328,0,00001380951
48430734,Innovative colorful suite in Ladadika,350279014,Innovation,,Thessaloniki,40.63638,22.93846,Entire home/apt,,1,42,2023-09-26,0.96,34,0,0,00001144455
48430974,Innovative fun modern apartment in Ladadika,350279014,Innovation,,Thessaloniki,40.6381,22.93704,Entire home/apt,50,2,128,2024-12-09,2.85,34,53,21,00001144152
48497254,Pispi’s home in Agias Theodoras str,391361669,Ifigeneia,,Thessaloniki,40.63309,22.94504,Entire home/apt,51,3,75,2024-12-16,1.75,1,38,28,00002500297
48641107,"Big Apple, Nilie Hospitality MGMT",239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.63998,22.93953,Entire home/apt,63,1,18,2024-09-05,0.39,284,353,3,1147163
48671039,IDEA Studio - Feel Like Home,150933689,Malamatenia,,Thessaloniki,40.60957,22.97116,Entire home/apt,,2,94,2024-02-04,2.08,1,0,3,00001910131
48694251,Skg City Loft,392489003,Georgios,,Thessaloniki,40.60124,22.96829,Entire home/apt,65,2,69,2024-12-19,1.56,6,123,19,00002485724
48882009,Luxury Apartments in Skg Big House,213343119,Δημητρα,,Thessaloniki,40.63789,22.95177,Entire home/apt,70,2,27,2024-10-21,0.60,6,0,12,00002387188
48988560,Deluxe Two-Bedroom Apartment,373945980,Polis Apartments,,Thessaloniki,40.64148,22.93865,Entire home/apt,184,1,2,2023-08-08,0.05,5,357,0,0933K134K0772401
49026920,House of the Rising Sun,395381812,Δημήτρης,,Thessaloniki,40.64314,22.9408,Entire home/apt,65,3,22,2024-07-12,0.49,1,0,2,00001021093
49046924,The Makrina flat,262604351,Μακρίνα,,Neapolis – Sykeon,40.6429919,22.9545015,Entire home/apt,34,1,3,2024-12-01,2.73,1,330,3,00003043440
49050362,AiR White Tower 110sqm 3Bedroom Apartment,988264,Architecture In Residence,,Thessaloniki,40.628162,22.949375,Entire home/apt,185,1,39,2024-11-14,0.90,3,352,9,00001904241
49050569,Comfort Studio,373945980,Polis Apartments,,Thessaloniki,40.64065,22.9369,Entire home/apt,116,1,3,2021-10-31,0.07,5,350,0,0933Κ134Κ0772401
49050595,Executive Two Bedroom Apartment,373945980,Polis Apartments,,Thessaloniki,40.64004,22.93707,Entire home/apt,251,1,7,2024-12-23,0.17,5,341,2,0933Κ134Κ0772401
49065311,Gounari Luxury Apartment #1,372140900,Τουριστικά Καταλύματα PortoSeaView,,Thessaloniki,40.63038,22.94959,Entire home/apt,152,1,5,2024-04-07,0.35,40,354,2,00002303618
49065692,Gounari Luxury Apartment #2,372140900,Τουριστικά Καταλύματα PortoSeaView,,Thessaloniki,40.63162,22.95097,Entire home/apt,,1,1,2024-04-12,0.12,40,352,1,00002303590
49066181,Gounari Luxury Apartment #3,372140900,Τουριστικά Καταλύματα PortoSeaView,,Thessaloniki,40.63044,22.95141,Entire home/apt,154,1,5,2024-08-12,0.41,40,352,4,00002303665
49067498,Porto Sea View Apartment-01Junior Suite & SeaView,372140900,Τουριστικά Καταλύματα PortoSeaView,,Thessaloniki,40.63494,22.93479,Entire home/apt,214,1,17,2024-10-21,0.45,40,354,1,00002735695
49068025,Porto Sea View Apartment-02 Luxury Junior Suite,372140900,Τουριστικά Καταλύματα PortoSeaView,,Thessaloniki,40.63469,22.93665,Entire home/apt,159,1,32,2024-12-08,0.84,40,359,9,00002735881
49075883,"Big Apple, Nilie Hospitality MGMT",239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.64035,22.93953,Entire home/apt,70,1,80,2024-12-07,1.77,284,323,15,1147217
49124270,Standard Studio,373945980,Polis Apartments,,Thessaloniki,40.63938,22.93837,Entire home/apt,109,1,0,,,5,350,0,0933K134K0772401
49169923,Fresh 1-Bedroom Apt. Near Sea and Concert Hall,396608291,Ioannis,,Thessaloniki,40.59685,22.95529,Entire home/apt,50,7,5,2024-08-03,0.27,1,121,1,00001884828
49172705,Innovative homey apartment in Ladadika,350279014,Innovation,,Thessaloniki,40.63692,22.93642,Entire home/apt,,1,84,2024-09-28,1.88,34,0,13,00001144147
49230439,"Nemea Apartment #2, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63781,22.93596,Entire home/apt,98,2,68,2024-11-26,1.65,175,175,16,00002655977
49230588,"Upper Floor #6, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63862,22.93803,Entire home/apt,109,2,66,2024-11-18,1.48,175,174,5,00002992070
49252233,Triple Studio,373945980,Polis Apartments,,Thessaloniki,40.6412,22.93652,Entire home/apt,133,1,4,2022-04-03,0.10,5,358,0,0933Κ134Κ0772401
49259478,Marianna's beautiful & cozy home,397404721,Μαριάννα,,Kordelio – Evosmos,40.65973,22.90747,Entire home/apt,60,2,53,2024-10-28,1.24,1,175,9,00001020018
49310009,"Nemea Apartment #3, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63733,22.93748,Entire home/apt,115,2,118,2024-11-22,2.66,175,172,33,00002656023
49310392,"Nemea Apartment #4, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63756,22.93768,Entire home/apt,161,2,89,2024-11-28,2.00,175,169,41,00002656039
49310541,"Nemea Apartment #5, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63754,22.93665,Entire home/apt,131,2,40,2024-11-18,0.90,175,172,6,00002656044
49364982,8 min walk from White Tower and the sea !,398180905,Μαρια,,Thessaloniki,40.6352,22.94774,Entire home/apt,33,2,209,2024-09-17,4.67,1,238,29,00001153382
49365149,Gorgeous apartment in the city center,398180786,Anastasia,,Thessaloniki,40.6393,22.94611,Entire home/apt,69,2,33,2024-10-21,0.75,1,296,3,00001149837
49384342,"Luxury, art-deco spacious studio in city centre",2884318,Simos,,Thessaloniki,40.639252,22.944328,Entire home/apt,,2,195,2024-12-01,4.49,2,355,37,00001184338
49416232,Τhe Half Root Suite Thessaloniki City Center,398570594,Fyllia,,Thessaloniki,40.635197,22.945772,Entire home/apt,47,3,29,2022-08-15,0.65,1,327,0,00001155976
49433556,Thessaloniki near sea apartment,398708309,Exakousti,,Thessaloniki,40.60031,22.95328,Entire home/apt,106,2,0,,,1,115,0,
49434223,Urban Living 302,112627287,Urban Living,,Thessaloniki,40.64023,22.94726,Entire home/apt,,2,1,2024-09-29,0.34,9,0,1,00001311782
49441965,#SKGH Alkmini suite -Mountain view&Parking,146634219,Helias,,Thessaloniki,40.61328,22.98671,Entire home/apt,66,2,58,2024-11-11,1.31,19,151,12,00001156372
49443585,Traditional villa appartment/garden/gatherings,139438705,Γεωργιος,,Pilea – Chortiatis,40.57616,23.0114,Entire home/apt,61,2,9,2024-11-20,0.23,4,354,4,00001153791
49579838,Innovative elegant suite in Ladadika,350279014,Innovation,,Thessaloniki,40.63822,22.93614,Entire home/apt,,2,105,2024-09-22,2.39,34,0,30,00002876307
49588542,"Adelle Apartment #58, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63937,22.9389,Entire home/apt,356,2,61,2024-06-29,1.38,175,171,7,00002692668
49590503,"Adelle Apartment #56, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63846,22.94065,Entire home/apt,145,2,89,2024-12-05,2.01,175,170,14,00002692626
49591235,"Adelle Apartment #55, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63992,22.94031,Entire home/apt,117,2,114,2024-09-25,2.58,175,169,17,00002692610
49601069,Chateau Leconte,154851328,Dimitra,,Thessaloniki,40.5972,22.95487,Entire home/apt,270,2,14,2024-09-09,0.34,1,349,4,00001159479
49621688,ATS Square Elegant Suite I,399994221,Around,,Thessaloniki,40.6322,22.94122,Entire home/apt,,1,60,2024-08-31,1.40,8,0,11,00001801212
49622101,#ATS - Square Elegant Suite II,399994221,Around,,Thessaloniki,40.63322,22.93945,Entire home/apt,,1,30,2024-08-26,0.74,8,0,6,00001801180
49622689,#ATS - Galleries Elegant Suite I,399994221,Around,,Thessaloniki,40.63249,22.94002,Entire home/apt,,3,35,2024-08-09,0.80,8,0,7,00002952437
49622838,#ATS - Galleries Elegant Suite II,399994221,Around,,Thessaloniki,40.63279,22.94071,Entire home/apt,,3,138,2024-11-01,3.19,8,0,31,00002952458
49781791,Innovative luminous suite in Ladadika,350279014,Innovation,,Thessaloniki,40.63668,22.93757,Entire home/apt,,2,88,2024-09-24,2.02,34,0,18,00001144460
49786549,K2 SUITE from k2properties,257956713,Natasa,,Thessaloniki,40.63448,22.9384,Entire home/apt,57,2,45,2024-12-01,1.07,9,355,6,00000980189
49802761,Archeological museum view,79446546,Dimitrios,,Thessaloniki,40.61411,22.95795,Entire home/apt,56,2,20,2024-12-01,0.47,5,20,1,00001442820
49806033,G&M Luxury Studios #7,265972620,Χρήστος,,Thessaloniki,40.64214,22.93777,Entire home/apt,47,1,2,2022-11-06,0.08,7,358,0,00000687748
49808472,Center deluxe studio,2295249,Angelos,,Thessaloniki,40.63746,22.94158,Entire home/apt,54,2,3,2024-03-15,0.07,6,0,2,00001169531
49877133,"Aelia 2.3, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63783,22.938,Entire home/apt,141,2,108,2024-12-06,2.53,175,176,21,00002212022
49877650,"Aelia 2.1, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63733,22.93592,Entire home/apt,150,2,74,2024-03-15,1.75,175,171,1,00001161904
49879029,"Aelia 2.2, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63905,22.93589,Entire home/apt,168,2,114,2024-11-27,2.65,175,170,8,00002834542
49879470,"Aelia 2.4, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63736,22.93597,Entire home/apt,148,2,45,2024-09-21,1.15,175,176,10,00002414605
49894708,Waterfront #00Design- TinySpace Capsule CityCenter,10654206,Alexandra,,Thessaloniki,40.63215,22.94138,Entire home/apt,26,1,427,2024-12-23,9.76,28,347,142,00001130783
49922295,Aristotelous Comfy Aprt,128655344,Ioannis,,Thessaloniki,40.636765,22.942789,Entire home/apt,95,1,31,2024-11-29,0.72,3,24,14,00001796960
50010317,Sweet home at kalamaria,403341332,Μαρία,,Kalamaria,40.576408,22.964937,Entire home/apt,60,3,21,2024-09-16,0.49,1,208,3,00001188972
50103669,Kripis  Thessaloniki  διαμέρισμα No6,1193625,Olga,,Thessaloniki,40.64067,22.95544,Entire home/apt,86,7,12,2024-07-04,0.32,6,249,3,1133335
50108150,The Lux2 a gorgeous 3 bd apt | Close to everything,231664008,George,,Thessaloniki,40.63017,22.94477,Entire home/apt,250,2,105,2024-12-01,3.05,2,33,35,00002879158
50113817,Campervan Argos,204997816,Odyssey,,Thessaloniki,40.59749,22.95918,Entire home/apt,110,6,1,2021-09-13,0.03,7,363,0,0933E81000178801
50148672,"Big Apple, Nilie Hospitality MGMT",239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.63881,22.93821,Entire home/apt,84,1,57,2024-12-23,1.39,284,358,9,1504317
50162909,ανεξαρτητο διαμέρισμα στο κεντρο της πολης,236718071,Kostas,,Thessaloniki,40.64119,22.94792,Entire home/apt,56,3,5,2024-11-17,0.16,5,171,2,00001369212
50168888,ανεξαρτητο διαμέρισμα 2,236718071,Kostas,,Thessaloniki,40.64094,22.94837,Entire home/apt,55,3,1,2024-10-24,0.48,5,117,1,00001369068
50203631,ΜΟΝΤΕΡΝΟ ΗΛΙΟΛΟΥΣΤΟ ΔΙΑΜΕΡΙΣΜΑ,8252044,Theodoros,,Thessaloniki,40.647263,22.918703,Entire home/apt,40,2,6,2024-09-15,0.15,2,139,1,00001211249
50210282,Central University flat - Πανεπιστήμιο - Έκθεση,52202112,Mike,,Thessaloniki,40.628647,22.95282,Entire home/apt,55,1,22,2024-11-10,0.66,3,357,2,00002436324
50219769,"Wood n White, Nilie Hospitality MGMT",239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.62695,22.95169,Entire home/apt,70,1,144,2024-12-21,3.44,284,290,36,2924588
50261740,CENTRAL-near HELEXPO-APARTMENT,405789487,Ιωαννης,,Thessaloniki,40.62918,22.95138,Entire home/apt,50,3,39,2024-09-29,0.94,1,239,9,00001184545
50277734,#Lighthouse Penthouse by halu! Apartments,251290631,Halu,,Thessaloniki,40.63151,22.94663,Entire home/apt,,1,28,2024-02-07,0.66,92,0,1,00002883862
50282235,Flat 66,8357917,Omiros,,Thessaloniki,40.62863,22.95046,Entire home/apt,75,5,4,2024-09-29,0.10,1,314,2,00001216944
50295320,"Adelle Apartment #57, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63948,22.94022,Entire home/apt,144,2,127,2024-12-07,2.97,175,164,35,00002692631
50299690,"Nemea Apartment #1, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63812,22.9366,Entire home/apt,140,2,84,2024-11-26,1.95,175,165,9,00001767493
50337562,F & B Collection - 2 Bedroom Flat,31131449,Dimitris,,Thessaloniki,40.619003,22.95513,Entire home/apt,260,7,18,2024-11-08,0.43,57,252,16,00001220968
50342963,Vibrant city apartment,100890415,Filippa,,Thessaloniki,40.63077,22.94271,Entire home/apt,74,2,104,2024-12-14,2.46,1,156,31,00002292190
50352162,"Elegant, Modern & Quiet Flat, TOP Central Location",39563204,Anastasios,,Thessaloniki,40.63407,22.94725,Entire home/apt,75,2,47,2024-11-25,1.10,1,169,14,00002822338
50355273,LUXURY NEW CENTRAL APARTMENT A,406685663,Phi,,Thessaloniki,40.639656,22.942568,Entire home/apt,95,2,14,2024-04-15,0.35,5,87,2,00001267333
50370833,BRAND NEW LUXURY  CENTRAL APARTMENT,406685663,Phi,,Thessaloniki,40.63852,22.94353,Entire home/apt,79,2,33,2024-10-29,0.83,5,85,4,00001267206
50407691,Jordans rooms 4,156282533,Jordans Rooms Ike,,Thessaloniki,40.64274,22.92812,Entire home/apt,55,2,2,2021-08-23,0.05,9,345,0,00001176874
50409250,Fairytale Nilie Hospitality MGMT,239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.63984,22.94683,Entire home/apt,63,1,65,2024-12-08,1.58,284,226,19,1242932
50430632,Loft Style Apartment,63930608,Paraskevi,,Thessaloniki,40.64094,22.93523,Entire home/apt,52,1,69,2024-12-22,1.62,7,24,7,00002247957
50487075,Studio in excellent location in Karampournaki,350343266,Petros,,Kalamaria,40.58738,22.9448,Entire home/apt,42,1,70,2024-12-02,1.69,1,165,21,00001236292
50514402,Petite Palace Rotonda,408112693,Τανια,,Thessaloniki,40.63572,22.94958,Entire home/apt,43,3,14,2024-05-25,0.33,1,215,4,00001236882
50639984,LightHouse 17,132658526,Elena,,Thessaloniki,40.60053,22.96291,Entire home/apt,100,3,37,2024-11-03,0.88,3,237,7,00001249016
50674353,LEONE SUITES 2,119416356,Fani,,Thessaloniki,40.61727,22.9577,Entire home/apt,48,1,72,2024-11-08,1.75,31,82,27,1200600
50695202,Innovative Minimal Fresh suite in Ladadika,350279014,Innovation,,Thessaloniki,40.63672,22.93779,Entire home/apt,,2,109,2024-06-16,2.59,34,0,14,00002409052
50746226,Ano Poli stay with private terrace and view,336527202,Vesta Philoxenia,,Neapolis – Sykeon,40.64298,22.95404,Entire home/apt,,3,60,2024-11-18,1.42,38,0,17,00002495589
50748596,Valory #6  Aesthetic Stay,410113839,Panos,,Thessaloniki,40.63969,22.93865,Entire home/apt,41,1,51,2024-08-23,1.21,8,327,4,00001252941
50759469,Kastalia Living Thessaloniki. A gem in city center,410213894,Γεωργια,,Thessaloniki,40.636974,22.938984,Entire home/apt,64,2,124,2024-12-08,2.95,2,28,13,00001225690
50806906,Alexandros Inn,410652631,Marios,,Thessaloniki,40.63471,22.95111,Entire home/apt,39,1,202,2024-12-22,4.82,1,325,70,00001253741
50808913,Innovative Bright Fancy apartment in Ladadika,350279014,Innovation,,Thessaloniki,40.63808,22.93774,Entire home/apt,,2,50,2024-11-10,1.21,34,0,6,00001253407
50818489,Valory #7 Aesthetic Stay,410113839,Panos,,Thessaloniki,40.6374,22.93801,Entire home/apt,48,1,57,2024-07-30,1.36,8,357,7,00001252957
50835598,Sunny room at centre of city near the new seaside,123750052,Aimilia,,Thessaloniki,40.61291,22.9734,Private room,22,2,89,2024-12-17,2.13,2,353,13,00001332835
50859540,SUPERIOR DELUXE APARTMENT- LUXURY  IN TUMBA,411196687,Παναγιωτης,,Thessaloniki,40.61595,22.9747,Entire home/apt,60,1,71,2024-11-19,1.69,2,347,15,00001234565
50881878,Art Central Suites #3,201521114,Odysseas,,Thessaloniki,40.6152,22.9552,Entire home/apt,114,2,49,2024-08-22,1.17,13,273,1,00001376496
50885597,Studio 9,349542441,Argo,,Thessaloniki,40.6397582,22.9371346,Entire home/apt,62,2,0,,,4,57,0,00001952761
50890606,Thea Apartment,411476046,Anestis,,Thessaloniki,40.63977,22.95594,Entire home/apt,68,3,88,2024-12-04,2.12,1,50,47,00002458292
50891891,Valory #3 Aesthetic Stay,410113839,Panos,,Thessaloniki,40.63945,22.93656,Entire home/apt,45,1,80,2024-10-27,1.91,8,355,14,00001252840
50892620,Valory #1 Aesthetic Stay,410113839,Panos,,Thessaloniki,40.63787,22.93784,Entire home/apt,48,1,70,2024-10-27,1.67,8,353,24,00001252797
50928778,Art Central Suites #2,201521114,Odysseas,,Thessaloniki,40.6152,22.9552,Entire home/apt,114,2,44,2024-11-08,1.06,13,262,3,00001376454
50929868,Art Central Suites #1,201521114,Odysseas,,Thessaloniki,40.6152,22.9552,Entire home/apt,101,2,30,2024-01-30,0.72,13,263,1,00001376380
50937718,"Lovely apartment.
Univercity or City center?",8008818,Dimitris,,Thessaloniki,40.63656,22.95052,Entire home/apt,44,2,46,2024-12-15,1.10,1,331,17,00001795980
50945050,Lamda Suites #1,117368170,Dimitrios,,Thessaloniki,40.59126,22.96709,Entire home/apt,66,2,54,2024-12-22,1.38,2,351,10,1357177
50970841,Studio sunny in thessaloniki,412259290,Δημήτρης,,Thessaloniki,40.60603,22.96386,Entire home/apt,35,2,87,2024-12-15,2.16,1,333,19,00001296092
50987054,SUPERIOR ΔΩΜΑΤΙΟ - Πολυτέλεια στην Τούμπα,411196687,Παναγιωτης,,Thessaloniki,40.61603,22.9735,Private room,54,1,13,2024-12-04,0.34,2,344,5,00001234671
50989723,Leone Suite 3,119416356,Fani,,Thessaloniki,40.61763,22.95806,Entire home/apt,48,1,12,2022-04-18,0.29,31,0,0,1200600
50992643,"*Cozy petite suite • Kalamaria, Thessaloniki*",195106949,Sissy,,Kalamaria,40.58711,22.94518,Entire home/apt,70,2,21,2024-09-24,0.51,2,355,2,00001284892
51016345,'Erato' modern studio in city center no2,331309714,Nikos Chrisa,,Thessaloniki,40.63807,22.94922,Entire home/apt,49,2,140,2024-12-09,3.40,3,322,22,00002118153
